Word,Count
character:-,1
32,1
Matched,1
<tr><td><code>:empty</code></td><td>elements,1
cap,1
cert,1
\RawtextEndTagName,\,1
\Entities,\,1
\XmlDeclaration#XmlDeclaration(String,\,1
levels,1
Name</th><td>firstPart</td></tr>,1
\/>"\\,1
generations,1
<i>,1
utilities,1
rcdata,1
skipped,1
iterated,1
element</td><td><code>img:nth-of-type(2n+1)</code></td></tr>,1
escaping,1
\colspan="\3"\><h3>Combinators</h3></td></tr>\,1
\Element},\,1
keepalives,1
/tools/testð©.html,1
blank:,1
#basic(),1
#classNames(),1
<tbody>,1
<&>}>,1
<tr><td><code>[attr*=valContaining]</code></td><td>elements,1
queue),1
locations,1
\steam,\,1
table</td></tr>,1
disallow,1
p4,1
run-aways,1
\parent.appendElement("\h1"\).attr("\id"\,\,1
display,1
\f)"\\,1
:has(el),1
Android's,1
Return,1
Fetch,1
Connection.Request},1
backslash,1
\iterable,\,1
Builder's,1
apos,1
reads,1
ElementsTest#traverse(),1
truncating,1
<tr><td><code>ns|E</code></td><td>elements,1
happens,1
servers,1
\numeric,\,1
comparing,1
\</p>},\,1
500),1
173);,1
Format,1
\E.class,\,1
adopted,1
\<img>,\,1
\styles,\,1
normalize,1
fostering,1
connects,1
org.jsoup.nodes.Element#elementSiblingIndex(),1
\pending,\,1
10,1
paragraph,1
appenders,1
\"\English"\);</code>\,1
(up,1
vectors,1
<}',1
equivalent),1
<tr><td><code>#id</code></td><td>elements,1
<code>div:matchesOwn((?i)login)</code>,1
Install,1
world,1
errorList,1
depth),1
degenerate,1
Size</th><td>1052</td></tr>,1
<a>,1
inputs,1
cycle,1
\crash,\,1
U+000A,1
paths,1
PUBLIC,1
lists:,1
flow,1
\date,\,1
<blockquote><code>String,1
\classes,\,1
lost,1
/>),1
example.),1
\href="\https://jsoup.org/cookbook/"\>jsoup\,1
\useful,\,1
indentAmount,1
\rules,\,1
FilterResult#SKIP_CHILDREN},1
constraints,1
<code>a[rel=&quot;nofollow&quot;]</code></td></tr>,1
exceptionally,1
relies,1
And,1
recently,1
wish,1
calculated,1
setup:,1
contributing,1
8204,1
maybe,1
scans,1
Split,1
p:first-child</code></td></tr>,1
cross,1
class.<p><code>div:not(:has(div))</code>,1
</bar>,1
Clear,1
removed!</p>,1
HtmlTreebuilderStateTest,1
hrefs,1
updates,1
general,1
it;,1
depending,1
8203,1
\eq,\,1
sending,1
:all,1
<nyt_text>,1
classNames,1
Empty,1
\"\Three"\\,1
Common,1
\escape),\,1
dt:first-of-type</code></td></tr>,1
non-text,1
count,1
individually,1
OutputSettings,1
children),1
\singlem,\,1
#attr,1
sub,1
inherits,1
table),1
mtext,1
\right,\,1
mucky,1
\correctly,\,1
els),1
summing,1
\flush,\,1
(key=value),1
delete,1
baseuri,1
<b>NB!</b>,1
integers,1
#multiHeaders(),1
\heels,\,1
block-level,1
Namespaces,1
\urls,\,1
interrupts,1
\work,\,1
\html},\,1
re-parented,1
<meta>,1
completion,1
document),1
whatwg,1
\</b>,\,1
aring,1
Preserve,1
\cased,\,1
knows,1
pushed,1
\datasets</td><td><code>[^data-]</code>,\,1
self-generated,1
non-character,1
javadoc,1
\selectors,\,1
^^,1
lack,1
?),1
#previousElementSibling(),1
#append(String),1
\#createFromEncoded(String,\,1
acceptable,1
said,1
JellyBean,1
(these,1
\image,\,1
Four</p>},1
\etc),\,1
<tr><td><code>[^attrPrefix]</code></td><td>elements,1
capture,1
Put,1
match),1
li</td></tr>,1
internally,1
&acute,1
\'>',\,1
reliant,1
\sites,\,1
We,1
\href,\,1
booleans,1
encodedValue,1
\identity,\,1
attribute[],1
\advanced,\,1
\;,\,1
toLowerCase(),1
rightmost,1
send,1
<i>},1
/tidy/,1
perf,1
uploads,1
\#basic},\,1
concurrent,1
\"\Accept-Encoding"\\,1
Node#hasSameValue(Object),1
\mailto</code>,\,1
cruft,1
\http://github.com/rgrove/sanitize/,\,1
#createShell,1
CData,1
unwrapped,1
https://github.com/jhy/jsoup/issues/947,1
in.),1
\amount,\,1
<div><font>One</font>,1
jsoup's,1
TextNode#createFromEncoded(String)},1
New,1
Caches,1
\\t,\,1
\up,\,1
APIs,1
\anywhere,\,1
flag,1
dib,1
\meta-equiv,\,1
parsing;,1
<tr><td><code>:has(<em>selector</em>)</code></td><td>elements,1
earlier,1
http://direct.infohound.net/tools/ok.html,1
(uncompressed),1
\currentNode.namespace().equals("\HTML"\);\,1
overwrite,1
nine,1
Care,1
used),1
Similar,1
Node#unwrap,1
degrades,1
\parents,\,1
\Jsoup.connect("\http://example.com"\).cookie("\auth"\,\,1
\"\button"\,\,1
1st,1
adopt,1
\"\fieldset"\,\,1
\"\data-"\\,1
\<tr><td><code>E,\,1
comparisons,1
CharacterReader,1
transform,1
constructed,1
https://github.com/jhy/jsoup/issues/973,1
(id,1
<tr><td><code>.class</code></td><td>elements,1
90s,1
Tokens,1
link's,1
\seperated,\,1
presence,1
<dl><dd>,1
bufferSize,1
\a</code>,\,1
\167,\,1
non-normalized,1
\added,\,1
Element.text,1
\insertEmpty,\,1
7:,1
non-digit,1
\"\valContaining"\</td><td><code>a[href*=/search/]</code></td></tr>\,1
use;,1
unmodifialbe,1
Connections,1
\int)},\,1
<xxx,1
annotation-xml,1
writing,1
easier,1
<p>One<br,1
\List<TextNode>["\One\,1
\FilterResult#SKIP_CHILDREN}),</li>\,1
srcdoc,1
mutexed,1
flowing,1
validations,1
\f"\\,1
\closing,\,1
cool,1
\specified,\,1
optimized,1
:not(selector),1
expense,1
Provided,1
p</code></td></tr>,1
whenever,1
<code>.result</code></td></tr>,1
out.prepareEncoder(),1
calculate,1
\ms,\,1
ids,1
<tr><td><code>:matchText</code></td><td>treats,1
lines,1
\Stream,\,1
?foo',1
inbetween,1
\page),\,1
arraylist,1
ssl,1
inserted</li>,1
therefore,1
parse(),1
(<foo,1
mean:,1
Ps,1
comparison,1
indenting,1
easily,1
(incl,1
who,1
<p><i><b>This</b></i>,1
#addProtocols},1
euro/control,1
\<code><b>abs</b></code>,\,1
Character.getType(c),1
<div>Two</div>}<br>,1
iframe,1
Provides,1
\<code>.data("\name"\,\,1
fuller,1
{#text=Hello,1
descendants.</td><td><code>script:contains(jsoup)</code>,1
jar,1
(remove),1
\href="\index.html"\}\,1
URL(),1
Selectors,1
<tr><td><code>:first-child</code></td><td>elements,1
uploaded,1
io,1
Disable/enable,1
command,1
\"\esportspenedes.cat/ep/index.php"\\,1
patience,1
\<b>Jsoup</b></p>},\,1
<code>abs:</code>,1
windows-1252,1
validator,1
55,1
\practise,\,1
references</a>,1
org.jsoup.select.Selector,1
combinators,1
'resp',1
represent,1
inferred,1
\8888,\,1
IllegalArgumentException,1
Parser.xmlParser());}</p>,1
\siblings,\,1
descendants.</td><td><code>p:contains(jsoup)</code>,1
.tail(),1
Location:http://shop.wki.it/shared/sso/sso.aspx?sso=&url=http%3a%2f%2fwww.altalex.com%2fsession%2fset%2f%3freturnurl%3dhttp%253a%252f%252fwww.altalex.com%253a80%252fdocuments%252fnews%252f2016%252f12%252f06%252fquestioni-civilistiche-conseguenti-alla-depenalizzazione,1
reduced,1
(LF),1
surprising,1
expression</td><td><code>img[src~=(?i)\\.(png|jpe?g)]</code></td></tr>,1
OutputSettings.charset(Charset)},1
Build,1
Null,1
InTable,1
push,1
\<em>},\,1
\"\class"\\,1
raised,1
reprocess,1
bounding,1
\instructions,\,1
modes,1
key=value},1
org.jsoup.Jsoup#connect(String)},1
native,1
normally,1
slots,1
\does,\,1
\made,\,1
checked=checked;,1
<tr><td><code>[attr$=valSuffix]</code></td><td>elements,1
FEED,1
\<code>addEnforcedAttribute("\a"\,\,1
all</td><td></td></tr>,1
:pseudo,1
\el,\,1
<i>selector</i>,1
Cause,1
bracket,1
proceed,1
\user,\,1
\output),\,1
(text,1
listed,1
(html),1
found:,1
trusted,1
getters,1
<code>html()</code>,1
they're,1
Queue,1
fields/controls,1
NodeVisitor),1
instances,1
is:!(Character.isLowSurrogate(c),1
settings:,1
only;,1
transfer,1
<p>Assumes,1
currentForm,1
#isBlock()}},1
Node.clone,1
<tr><td><code>:nth-of-type(<em>a</em>n+<em>b</em>)</code></td><td>pseudo-class,1
#basic},1
svg's,1
http://www.altalex.com/session/set/?returnurl=http%3a%2f%2fwww.altalex.com%3a80%2fdocuments%2fnews%2f2016%2f12%2f06%2fquestioni-civilistiche-conseguenti-alla-depenalizzazione&sso=RDRG6T684G4AK2E7U591UGR923,1
\provided,\,1
disallows,1
\"\ftp"\)</code>\,1
encodedData,1
efficient,1
element</td><td><code>:root</code></td></tr>,1
<tr><td><code>[attr^=valPrefix]</code></td><td>elements,1
http://www.whatwg.org/specs/web-apps/current-work/multipage/tree-construction.html#parsing-main-intable,1
siblings:,1
(etc),1
Element#prepend(String),1
\methods),\,1
risk,1
\[p,\,1
({@code,1
<span>Two,1
explorer,1
escapeMode,1
\parent.prependElement("\h1"\).attr("\id"\,\,1
\</title>,\,1
\foreigObject,\,1
#childNode(int),1
<tr><td><code>:matches(<em>regex</em>)</code></td><td>elements,1
org.jsoup.helper.HttpConnection#DEFAULT_UA,1
//example.com/foo,1
combinators:,1
Size</th><td>43972</td></tr>,1
presentation.),1
\impl,\,1
Element#tagName(String),1
<code>div:matches((?i)login)</code>,1
\<span>,\,1
img,1
hack,1
-cp,1
\ascii,\,1
\align="\left"\>Example</th></tr>\,1
\"\<x"\\,1
recursion,1
quot,1
:root,1
\convenience,\,1
ugly,1
aaages,1
#1034,1
\Encoder.canEncode,\,1
-),1
\GET,\,1
Many,1
(This,1
selected:,1
evaluate,1
:nth-child),1
evaluating,1
\configuration,\,1
breadth-first,1
false},1
char[]):,1
\classnames,\,1
<!DOCTYPE>},1
ability,1
CharacterReferenceInAttributeValue,1
nowrap,1
//example.com,1
repeatedly,1
#hasClass(String),1
<tr><th,1
handled,1
leaf,1
\"\UFT8"\,\,1
fails...,1
ul,1
wraps,1
having,1
removeProtocols,1
<T>,1
case),1
these;,1
act,1
millis),1
construct,1
OutputSettings#charset()},1
TextNode#TextNode(String)},1
convenience.),1
\parent,\,1
exceptions,1
Holds,1
excludeTag,1
timing,1
divs:,1
mode:,1
initialisers:,1
(when,1
blocks,1
Restricted,1
special,1
\true,\,1
extras,1
\cloned,\,1
match(),1
follows,1
\"\keygen"\,\,1
flywheel,1
round-trip,1
(jsoup,1
image,1
executing,1
#parseBodyFragment},1
smaller,1
Change,1
couldn't,1
Filename</th><td>thumb.jpg</td></tr>,1
NestedGreaterGreater,1
(ora,1
./ep/...;,1
noscript),1
Element#select(String)},1
\rp,\,1
zlib,1
\"\logo"\\,1
insense,1
object.clone(),1
defined:,1
section:,1
seldom,1
there..,1
specify,1
\Type,\,1
<b>30,1
author's,1
<p>HTML,1
interrupt,1
and/or,1
li:last-child</code></td></tr>,1
manipulate,1
\optgroup,\,1
(Element,1
\disk,\,1
leading:,1
recursively,1
http://www.w3.org/TR/REC-html40/sgml/dtd.html,1
determines,1
<span>Two</span>,1
mn,1
typically,1
Readers,1
abstract,1
(windows),1
scrape,1
regions,1
Entry,1
\<code>n</code>,\,1
\iso8859,\,1
\li</code>,\,1
\moved,\,1
NodeTraversor.traverse(new,1
<li>If,1
descendant,1
\"\jsoup"\,\,1
Builder;,1
keyed,1
arguments,1
chunked,1
\output,\,1
user-readable,1
modified.</p>,1
#addAttributes},1
validateTLSCertificates,1
FilterResult#STOP}).</li>,1
theory,1
intend,1
<mux.=18>,1
#data()},1
implements,1
\three"\,\,1
Error,1
\"\svg"\\,1
children</td><td></td></tr>,1
\<p>,\,1
<p></p>},1
\wrap,\,1
<b>Three</b></span></div>}</p>,1
descendants.</td><td><code>td:matches(\\d+)</code>,1
org.jsoup.Jsoup#parse,1
useless,1
\:first-child,\,1
QueryParser,1
#connect(String),1
pages,1
\n<b>there,1
XHTML,1
cache):,1
#createFromEncoded(String),1
#html()},1
\ConstrainableInputStream,\,1
\manually,\,1
whilst,1
\remainder),\,1
(saves,1
issues,1
serialise,1
user-submitted,1
documentation,1
Ignore,1
\bufferUp,\,1
\el.getElementsByClass("\header"\);}\,1
\foreign,\,1
\factory,\,1
#root,1
orphaned,1
fits,1
java.net.SocketTimeoutException},1
Untrusted,1
unencodedKey,1
modifying,1
tables,1
truncated,1
\rel="\nofollow"\&gt;</code>\,1
tidied,1
160,1
\POST,\,1
state:,1
(!t.currentNodeInHtmlNS(),1
\"\referer"\)\,1
canned,1
terminators,1
defaults:,1
#parse()},1
</select>,1
\entities,\,1
\h3,\,1
don',1
\3xx,\,1
\"\Two\,1
\occurs,\,1
method;,1
\level,\,1
email,1
bash,1
true:,1
goal,1
\id="\foo"\>,\,1
lessen,1
optional),1
activations,1
\caption,\,1
page,1
https://github.com/jhy/jsoup/issues/966,1
\8,\,1
divides,1
html5.),1
analyze,1
etc;,1
submittable,1
Whether,1
1:,1
no-op,1
.,1
steam,1
\#addHeader(String,\,1
lightly-formatted,1
ScriptDataEscapedEndTagName,1
OLD,1
\:"\)\,1
\xmlns:prefix="\blah"\\,1
<code>cause</code>),1
Thank,1
\"\ftp"\,\,1
\org.w3c.dom.Document},\,1
examples,1
<tr><td><code>*</code></td><td>any,1
(empty,1
\h6,\,1
caused,1
#basicWithImages(),1
matchesOwn(regex),1
print,1
thead,1
